Contract Address,Balance (OP),Contract Type
0xb62c6F22622C3d474e5ceB6AeE8987B4eA7fE7EF,1873.6217396441978,Gnosis Safe Proxy
0xd5fbd36161826CE1fCeCb47f229002d933ABb67D,4.079071062578068,Other
0x62101902aA08D00B1D3d2e66CD77e2A4F4D18c51,17990.034187748046,Gnosis Safe Proxy
0x7fC62b1A31D1cdfD5a5314c805A86A2ddbaED26D,2863.292,Other
0xad3b67BCA8935Cb510C8D18bD45F0b94F54A968f,19.032467406941905,Other
0x5821daeA7B1a0e0BD3AB9805fEF7083CdA5dcf9C,4.884437744936653,ERC20 Token
0x54e68929409C68B14770A27f126b837A622BEFa6,1683.5834279264102,Gnosis Safe Proxy
0xb5Ab450188866C1E051a7A1b987bdaFabb4C5a4d,1145.0,Vault Contract
0x526ba28D8028a7024D8820c764C1B48dD48B4356,1.092,Other
0x0E1AdDeA31769E3704C46A342da6bc66d379f384,2.028230663,Other
0x180545218572e7497421936B14552E07D9f683E5,6.60919540229885,Other
0xC03e37F620E37129FA4c2798b6EF72a8c300147b,4.56225,Other
0x6cBf7b6B58E281A494225676b60e82e560eA8941,23.8,Vault Contract
0x1C14810eE671B415124B514ce897Ca18A1f347f3,7.610188558495945,Gnosis Safe Proxy
0x96AFC6ec69d599bc8Bf3c606a2D72EA89DD4ecbE,4574.10120688554,ERC20 Token
0x2282eF16Cc7BC3c2a70866DaBFbc4eBdA2A81a71,1.0908013549436832,Gnosis Safe Proxy
0x560DfdA936852cDa3A0E4B6689C367b9420d9691,6.803524076307814,Other
0xBc163e78a96303A4Eacab22db5b9fc0dd86D57BB,2.760449116469196,Gnosis Safe Proxy
0x95D938b27700BE3E30B8624570Fd1EB4c203E4fe,7.5,Other
0x1553B61bc8d815A493968074E45282c582c0d104,5.712905035,Other
0x3593f6972e4091EE63F58b9528AD4Ae247A0D916,3.0625000000000004,Other
0x9363c08473F7B73eaA993B0746BF662cc4685d59,1.424137705,Other
0xE2ce7697C7f402493984134aAbFa6B09CFD768f9,28.48592375493329,Other
0xb94BB4a8611bCaff63937E04110b7bB9B1961943,11.0,Gnosis Safe Proxy
0x619c2aBA0313494a3Bb9F880026079C08De2FE8B,5.379412242183163,Gnosis Safe Proxy
0x7388D479BA51fe335e2224C3B5E3180082F05E58,100.0,Other
0xe5c3632E301cDCC7f5778a84aba0B0f717e237C6,1.045,Gnosis Safe Proxy
0xEb5C5F2E880a14B287F98eDe2354b4F808b2Cd72,652.0,Vault Contract
0xc76C3bBdEBf4092c574FbA6dD6f6Fd8a622b9a6f,806.5062448692522,ERC20 Token
0xF5ddbAB91171BbABa7BBAc8c94186a6Af249dA18,14.257118363636042,ERC20 Token
0x4a10C49E31f9cAFa5d24CC268C7F515BA44bCe71,42.6,Vault Contract
0x081065A05D069871ccb50901f477cdDD06bA64Eb,9800.0,Gnosis Safe Proxy
0xac8d4f22071F62620b377Cf97358C2208fdDcB5e,309.0,Vault Contract
0x5b0145880AbD8025F6b717E7972931928E76DA5E,96.15699023380995,Other
0x553a772Dca2DEE10A573d963630AA7Ec84b0C659,1.06701412,Gnosis Safe Proxy
0x2C2f247FE2E1aEb6F2582916CCf160D95A32A853,4.293196063,Other
0x7076EFA280Cc6C4E93e71363aBAdeEA0253de95E,30.83803539,Gnosis Safe Proxy
0x368DB2AA448C1E69ab0fD0db47058e44E2cC067b,10.02418796655276,Gnosis Safe Proxy
0xf26E752C3705EafdA149B6ce90F5699f8Cd773FC,2.861926404,Other
0xC5E593E4eEC995B5a809Aa138D227e83498DF8Ad,10000.0,Gnosis Safe Proxy
0xd57e9480234F2ac9321a48d875688827d2271451,4.998020140003159,ERC20 Token
0x3a467D3B6Fa6e4611cb92Ae10E839b2A363CFF57,18.10435651549603,Other
0x36198Ea54b1202C0D641E84E8cd004562BE57A26,1.9788852033429893,Other
0x581163D57d968adeB7230B7ed51d4788C35bDA88,1.05,Other
0xB9062896ec3A615a4e4444DF183F0531a77218AE,1190.267702142779,Other
0xb08e05eeB7bbD8443fEC318fec4954B096C582D8,27054.574242636405,Other
0x270A49c498F02758800d688a44C690fFd4d60A07,1543.3348058934778,Vault Contract
0x49Cf75e259817ac9640141C0700d46137fE7b0ea,3570.6,Other
0x278e2e958a91b962A9055479Aa202F4d5922762A,1.35,Other
0x4DC22588Ade05C40338a9D95A6da9dCeE68Bcd60,272076.70285544003,Other
0xA20Fcd027c7a8725647d073233Af38C266261351,13.237,Other
0xAcedbFd5Bc1fb0dDC948579d4195616c05E74Fd1,3.2259534316186045,Other
0x01087C3419CDf589b55c086AAF006D5D8e54f7a1,90.9889708223008,ERC20 Token
0x52BE29022dcabFa22B7b7d88EF594EBa0c6fe2BE,2.13224102,Gnosis Safe Proxy
0x061C96B2133d721851005b5e30Ea38Fd598f006F,30000.0,Gnosis Safe Proxy
0x9877124c662068d7C2c805A44c183D5eB676285C,1.728,Other
0xFac535c9b119BD3Bc413D0DA9aDDfe0badAE0179,1.82,Other
0xB602C3885e14d13Ae8F9d84E64D837098e181CbB,15088.057690258793,Gnosis Safe Proxy
0x3ec796923bB1F86f4bEaE0D287401fA9D934A7E8,15.948573818907146,ERC20 Token
0x0409FD9696047726Bd02dfE290403E738305F919,32.0,Vault Contract
0xED272c5b54fb332b98b01Aeee84D7Bc23511a4De,55.1,Vault Contract
0xd2667072a2a30e8C21fa276B474FD047ab5FF0F7,3.668883749374416,Other
0x108E836B5AF4135323Cb968dcBc2F9f58F76b73F,539.0915462897905,ERC20 Token
0x5aE7aD0AEe2bb44f7496fFa92c0285fdfDc8c5a9,16.36341538073717,Other
0xE11851E90dEd6C6E5707C7A8Dc5cb95DBAFC87f6,202.0,Other
0x6047a5ba4cBe2a42Dba07CEfeaCA277C854FC395,5.967873151307618,Other
0x847D9420643e117798e803d9C5F0e406277CB622,33467.57375067034,Other
0x006530aa2fd300CB8022c91FEdC81918f3Ca2782,959.7879969099978,Gnosis Safe Proxy
0x907c03A705a4C8F25E0D9402142A0db583Be1870,1.540683093,Other
0xD245678e417aEE2d91763F6f4eFE570FF52fD080,13385.44920713837,Gnosis Safe Proxy
0xaBF23922f9A1A928bda3EEFe650dC1Ae60361420,1.439450751316931,Other
0x594595161bE550850D612Fd2B3659E1acE0282dC,17.93,Other
0x87956BEf9Dae28abdBe1D8e4fd6ad6ba1f30Afc1,1.24964,Other
0xb11d756579c72Ea19AE2D17a8D00a47E61b012f1,157.9,Vault Contract
0x1D85B1D166A992380cD07Ae8eF0fE64104AB3CB6,92.4,Vault Contract
0xfc5538E1E9814eD6487b407FaD7b5710739A1cC2,859.0,Gnosis Safe Proxy
0xA088BA38C529E45aC0a0AFbdF511dc4C2a2BcdEa,1.455573629,Other
0xB5aDAb7DE9A2369565c8c2eaE2d21ab68099DE7C,20.557,Other
0xD36859CA19b73D74B5C8DB2FC6f7e359967A8204,24.90559578776466,ERC20 Token
0x42e8255aA66f8b43fCdc06fF1df9Cb880C46f0DD,9.92,Other
0x6bA573377f45B85522475749e2201B77DD2aD5b8,1.60692,Other
0x64f3Cf76D971805904ae89A452463cb35dD6d1B5,25.5,Other
0x103D0634ec6c9E1F633381b16f8e2fE56A2e7372,1.7866552765354966,Other
0x9161e32b112DF40b948ABf3B6Ff675255B6eC762,14.900420828137834,ERC20 Token
0x8A8E639F42a18b9855B33C67236Da5e89C1F3EB6,950.1,Vault Contract
0xb38b1d961C0B918941301F1F94587E9674b817eC,1.3364536414852417,Other
0xcE2EA9192D910a6Cc2CcFEB24D1eb47282ce11B2,2.413932434,Other
0x51D2f8E6D854d4A84c12CDBCfA5C372a5E00B37c,2.0,Other
0x533fb569aa9f442F7acb4756e4Fb69E4Da9e71A4,1.1276,Gnosis Safe Proxy
0x6C235261B9C4cc899766A81787f401BCED80b8D8,3.2205690611786295,Gnosis Safe Proxy
0xd9Ec75ac629358917d0E13EDdAb02A9b732FD3B4,295.0,Vault Contract
0xf744aa5Da94Ce3e7E1Bd4A9f4c4334414F8B3d19,1.4403817369366443,Other
0x93B0a33911de79b897eb0439f223935aF5a60c24,134.91866936186807,Gnosis Safe Proxy
0xcFA1D71582a5521883402C1e310af2ecA62A4a70,1.820448021462921,Other
0x49892ce5DDa76B64d914931232E8d28Fd7FBE20c,1.7135115813273776,Other
0x4550363b2D9614d978E5B6FeE0D0A5088ed9a558,6.378080400560559,Other
0xac46d597B67384A650ef9F45c2Dd31B022350AbC,6.351222610352493,Gnosis Safe Proxy
0xBAc210130fc91a17265491552355d4A8C1064B6D,2.128204491081571,Gnosis Safe Proxy
0x1C4E85692AaF0559c202e2b25289Be32e991300F,475000.0,Gnosis Safe Proxy
0x8954B9052D94f972701d3801c2982b12586902eB,6.349526114499216,Other
0x6cFBc91dE81A506069Ab879F2B004E2A4AB9417a,77.0,Other
0x54197e290EA4472AD286f72AfaDeEDAf2b8006Aa,2049.0,Vault Contract
0x8d2355F914b580911286678d89020596C29bD7d7,24.037752124529295,Other
0x1c2BdfD09915C046722B2e7C10143bFa30DC44d5,1.8411846198615913,Gnosis Safe Proxy
0xFb94DDFc62f8700e9DA81A6d9925c53637f96897,20.0,Other
0xa7D819770723505faa978d1bFb5CC74435de96C1,169.88084008917008,Other
0x238cA40D2A2A35320D2b2FD0a7604b655316B04a,1.4985280741303173,Other
0xDbb87902DC179f5FE1C5f4DbBE2f6E072df99E17,1.072082905,Other
0x41A7540eC8CB3afAFe16a834ABe0863F22016ec0,5.1538577635823675,Other
0xe728a613d041a4FC721a11357B2e1217AC967103,2.4,Other
0x9CA1EfC93f14DE549A7beBE32031cA7fE8A0C005,7.31827395,Gnosis Safe Proxy
0xE4F21F59440B5ecf063827486d8372B76E051147,2.6,Other
0xD24AD90AeCc0caEA50D3Bb62781c70E0406E657d,20000.0,Gnosis Safe Proxy
0x82C455a5b745d81038c61bf3998222CDd6D10c3A,1.102108109,Other
0x1de4AF75A589F63934c295201faADf527b4ee934,78.8,Vault Contract
0x4B9273A7A16D8e2790CA0Bf2ACF5c55AA6cf623F,50.0,Gnosis Safe Proxy
0x979bd67c723Cc3539B5AF63F2a590C0162C21e2f,8774.8,Gnosis Safe Proxy
0xE7d07C870e29b5FdF0Ca0509A376A127D4a8dC5b,1.790038501589368,Other
0x9acC40C69e4067a73C786A68b03D500Fe40e1500,3.6713541222,Other
0x3A13CfB250DD818758d8cc10c6479b380C3Df018,3000.0,Gnosis Safe Proxy
0x1A54c7cbFb6055b3cB78608a3aCd6AdF9Ba94fc3,1047.4665775026533,Other
0x599e64593ba50bee779b6A017d790d0B7A26aCcE,1000.0,Gnosis Safe Proxy
0x8F7e4578973c7fdDc49D960C7758C5f6a988c983,741.0,Vault Contract
0x88EeD66D54183273313f4C3F23d036e4b24188e1,10.0,Other
0x419eb7d1FaB19A0661CcC8572011B11fB6695D75,1.8,Other
0xdDEe1BC1Cc36CA43b75231f8b178B99ebf23002A,6.27619524,Gnosis Safe Proxy
0xa6E71A95dc96E3e815EfF1E2277a12429eb83BCA,1.8553577394220109,Other
0xDDfC7a1c94a8F56E1194Aa43596f36C3Af45d3B5,11.5168805,Gnosis Safe Proxy
0xA82e6b6064890f243F64D14DC11EEc89F403de62,20000.0,Gnosis Safe Proxy
0xB5f8EF57aFFCA40A8B7D26C17A39C17Bc5C2c85e,8.72977371,Other
0x8fd6291b77E3D1EdF72b635979973D794aCaEB58,9.1029,Other
0xbDCF5829A010A5DceFE4af949e54A75e0f80C3f4,245.7,Vault Contract
0x22681C182D38ad9ff28dd886f90fEf9E430593eF,944.5,Vault Contract
0xAeCCa09D4643A910F4B0DE6DA3E9EFaA58ba9ab8,2757799.0,Gnosis Safe Proxy
0x7b253817c7063a2267A5F23682B313c1B9728991,1.11350417,Other
0xF93491Ad3AAB02F2D66edD62AA77A1507Be8516C,71.37747295171353,Other
0x795e7FA39F4442CA8d4389A516Ce20B6f59B5b99,1.395,Other
0xB17EE17c0B21a11cEea4378eAA235Df86D82Ba18,74.6045532240788,Vault Contract
0x579e84FC34176417dDba0c4b8F1C9DD74A6280fF,146855.27690878045,Gnosis Safe Proxy
0x2606415280BA47d48e697E2020370b2d35c55d7F,2.0,Gnosis Safe Proxy
0x5d8b1f3dA4b05AaAb3b150715Ce7796201e1A2A5,48.0,Other
0xf0cd46BD27dE6b7FBb968A6Da31252De7d5a463e,37299.68575932864,Gnosis Safe Proxy
0x504cfE9fE7839E7a13867e16a7888Efd42329cb1,2.7,Other
0x6a4d0954F78a57EDD9D6808298Ec448f3DbF7826,49.635550099999996,Gnosis Safe Proxy
0x831a7483B2db1a022dB5ABa766429a4378937f1b,60064.817,Gnosis Safe Proxy
0xbd1E5FF70a4a3EFff86fD0899922A0cAb6501bAB,1577.7434022638258,Other
0xD0266f61dca2d340b11341B72f40b82304DB062D,30.0,Other
0x684Ed859ffEc36323f9082d9E21c2B2f0C710A51,2.44,Other
0xd7FC173b469A33254948c332cC0994bCAb602158,4.0358657992258,Other
0x84178186a503ef41d30Da4cDB2bC27AEFA65eD0F,57.29965,Gnosis Safe Proxy
0x2BF97c2602893bf7a2C1DCa8e7E42CF46279ecCA,2.4,Other
0x88331cAD912577A7072388a2B7A982b05a2D923F,89.3,Vault Contract
0x8D39a5308B46B73B2C4038114461B157A1F5d78a,1.112936205,Other
0xAaF43340B16c827071149e66A84882Ae629cbb9a,245.80962952,Gnosis Safe Proxy
0x1357c711F459B16d34d835E7c06A9D405FF43C41,1199.369863013699,Gnosis Safe Proxy
0x280BcbCF6270BaB8EFD4307A5F7104B803807FaB,1.9784512751317553,Other
0x1924AA5172FFf8f82C5DeDB16E13437c5c256c80,1.58224,Other
0x62BdB9544A14DcD8804F7F2cc1479C82Fb36c2A6,2501.8159671087865,Other
0xE8f76C1E89AFA5c5F09370EF0eD549591604Cbe2,4.01784132,Gnosis Safe Proxy
0x6B0bDCAC6FCe3E0AF06cc863EA964849475A495D,3.6,Other
0x50c2f047d699d7A06da5404383B4CD41FBB7A007,2.0,Other
0xE70795A7e2362E860BA2d597A1CC881712D82896,3416.0,Vault Contract
0xBC2CC7D5eA524b7379Fe90A39c5006b82C4D711B,20000.0,Gnosis Safe Proxy
0xfAcDD4a72b110Be8F193Ebdb0ba66196955D919E,9578.028456651935,ERC20 Token
0xDA021172d43BFE5675a85f2319b058ee0a2bdb52,2.231151813,Other
0x1feC7945661660af3b6a7D296252a8461063BA92,51.05051900368467,ERC20 Token
0x37d3EfD574270CEe7B263c1ba1F2538A6CC8E72D,4.47258733,Gnosis Safe Proxy
0x55046317396d660f5AffdC9c2da6ef6Fd3F43B9F,2.881167251039086,Other
0x93430cB9Df64E880f8702f3EbA2B709C2d4AeC08,199999.99999999997,Gnosis Safe Proxy
0x7963bC456f15e75dc7212Fd365dE6c2799DaEAdC,1.199647236,Other
0x467458120997bA145812F01aBF70b144D4473EAe,1.782,Gnosis Safe Proxy
0x39b827f040AF732978c66986d9A0D6daa56b4710,18561.843000000357,Gnosis Safe Proxy
0xcBc3bd07c36d7822570bE6af4F78535FCA1A0744,716.6342102669383,ERC20 Token
0x8D3b5e9C666Bd261a8df2Cb95a32D00b13760111,27.0,Other
0x5B689DecDd6AE1d8a7BA7Dd9D567c6549c826d87,30.0,Other
0xb036a9d0DB5288541961d942E37766F785601bF6,2765.5879999999997,Gnosis Safe Proxy
0x355677CF2D59B058A22C494fB01fEf992581500D,39.2174822,Gnosis Safe Proxy
0xD8cfd133f557cAe59d493c4B5A0E83E88a8FB43b,4.278908295918351,Vault Contract
0x14f879edF799e4B2b47b3aB9f00D5322Aeb63E1F,12.0,Other
0x6BD7deFa5A0DFe93c0e8d424f692d26707377B9F,7.015801398,Other
0x307B0e7778F8720D05ab34aEc6924CEa99DB3F85,1.891,Other
0xf54d6c4858fd4160B75cc4a86E29FE8B072Ea2b9,545.1801270771819,ERC20 Token
0x00000000004E3D5628234F18b977041e5242651f,433.44130363999994,Other
0xC694Cb2FDCb66672bf897Ad65A3d531C7cB1a7dE,2.0,Other
0x4e3798C8C6f2793879b1E1B62928d85097c0A44e,1.4404507518619911,Gnosis Safe Proxy
0x8E0bDB5D4226a6C34A59FDCce7F1d24a2f1fe75d,3.26862,Other
0xCeb0d75CCcEeF863B660BDA57146e411f4d5259b,362242.4124157327,ERC20 Token
0x7B9dfaC7840e325A6668b5B603A9EC245D86eabc,1.186135213732805,ERC20 Token
0x2b82f28BE7219695b69Af4BeB81956d479D27eA2,4.17071268,Gnosis Safe Proxy
0xedE3AAaaFF2eaAc2E7f784D608F7E118562d777C,2.8898392236092225,Other
0x0cdEFe221840f2a63086d3D61DBb93838597Fc2a,2.574,Other
0x28662D9dC348A050af7DAcDd832325aB0b836672,13.083665223712535,Gnosis Safe Proxy
0x6101f093F6963735822a8C13A71275556dEEdADB,17.8899,Other
0x71e9c06c3CA94654742c32F3161B39365bA650D0,4.579409134,Other
0x084cFa8824ce480cF2312De693e5921Ba2DbFcb6,243.09855997327261,Other
0x0657090e428c6917885Ec5c2b10E0594008b7350,5.9537915709517035,Gnosis Safe Proxy
0xd2139fa24d343c4350F1920f1C5135421AA38131,36.617686126675785,Other
0x973b9A7D490f06FEa3dd06432Cea3b097E9Cecb9,372.26696111999007,Other
0xD2E09e7Aeac26C69F2fd7F362d033D1B8C821652,24.277880567485465,ERC20 Token
0xa7d5f41b99365Ad2Cd8f59258d6DDaD21C40fb95,1.09558907,Gnosis Safe Proxy
0xcC2675E1Ee64d71b4C70f528de85262275bB68D4,4.6839423232602355,Other
0x128974e0b5feC53Ce388BC6e75652ff4a6194996,10915.0,Gnosis Safe Proxy
0x5b759e55eE7Ba0E573052bd867348720f9a44034,7.02830752002884,Other
0xbbd8A8230cddE4f8fA2775A79F2A4dCdd8000bc4,26.0,Gnosis Safe Proxy
0x78A2ba3ee92d407349cd5021DD373df828C96DE7,6.233997427414385,Other
0x18DcF5892e6E5eb9b14f69Ed4942ac8FE004c8c8,1.0906,Other
0x6681722aD4CFC003A536Ac541DafFAE381aa8e03,5.602,Gnosis Safe Proxy
0xF2D42c46528116362Aca448837A0236459B53C63,103245.74250249012,ERC20 Token
0x3be25dFEfFa35aE8021dd231750DAaAa5187A51e,1.25847093,Gnosis Safe Proxy
0x55916425A1Bc3E2641d57AdEcd93d5757cAD5E00,5.0,Gnosis Safe Proxy
0x78c7881eaa2dd9488dDB8321c78Fb373e6FAb265,2.0,Gnosis Safe Proxy
0x69429d88F8CdBDb3c7521C1CA5D9DCfD29db2F91,1.5,Gnosis Safe Proxy
0x91F586CC91415aE2a7BAD0afbd1DB3359Caca1AF,4183.0,Gnosis Safe Proxy
0xBeC27516fe047f62E76e67443b69E6Eb6b057eF8,5.824,Other
0x0EDD0A75fd824Ff414247188d483fbB3E4a8e37c,769.9421223357699,Gnosis Safe Proxy
0x7AF98C4edc50cd7EC18C8B28A34200a16f53F3a4,292.3639750418818,Other
0x73dfA40bc6eEd396C9952F9B22A034e20BCE2c3b,1.0454508427810414,Gnosis Safe Proxy
0x0Cb199aF5F402506963A4df08B11053687e09802,74264.18651479023,Other
0x52e2174F7665dE47905594f2B11B8638F83642f6,29.7,Vault Contract
0xa0D0aa22EA6C6536b39E1f57C38F3116873F55F7,1.91,Gnosis Safe Proxy
0x632D2f64111C10f5c27d6fFEAE8349e8BDaA56fE,1714.5059999999999,Gnosis Safe Proxy
0x4E4049eE6b1f483e110159c93b60a6F68D542AfA,1.6,Other
0x7A82bfB2784a8Fa6a5e7a2A7919a49E46412576B,200.0,Vault Contract
0x6DC561BddF5796D2Be0462e5768c9D8b84641e56,2.40295271,Gnosis Safe Proxy
0x99520615DC1b96E724606dfc641bd93b629b3511,1.009735455,Other
0x6a4820Dea0FBBdAB3c48c092855C7f8E31005Eb3,153.0,Vault Contract
0x3A8145f10Eb40391562a4E64405BA2ee7bE79701,1.85,Other
0x00884576165CEF223F9F455cbEE54caB8c87a9f9,27.04,Other
0x67f202d89C32a15f9f5f48D2cC4f3bef2Ad4ea03,1.4886865716825781,Other
0x52b7DcE6623E22dE8cc593305F54a7A869FfF4e9,536.0,Vault Contract
0x9F72B930f58E9fc9F6fBc1e1EB06837391b788B5,586.97564856638,ERC20 Token
0x76a6D774eE2Da562989916E516A1220759d60d75,3.0,Gnosis Safe Proxy
0x70D8Ee5B7AC5a19251156CE354B8a070E60517EF,6.16,Other
0xcFA72BA566cFAc53D78aE4a45F239268a4532Cdc,3.637763846610986,Other
0x90FcFb84f1ec01FEFc178B68F821C96a891E15F4,5.84323272876,Other
0x61383eD42c942d856AE64BFf81C893CC2ed7C3fF,1.3786339897550506,Gnosis Safe Proxy
0xE5375051DC6b04a137D43907ffB06a51a93aECC5,1.68,Other
0x5A0a389286AbfD40fd74d4EaeAC48a686918Ae49,7.745402421213265,Other
0x35bA8C41CeEEA24F7c826015844F2b58aF3058a6,2061.9323257725277,Other
0xc5f4Ee31cA7d4096bCE6515461794FD8Bde06c6D,30.0,Vault Contract
0x084324A1f796FcF4ae1333A0773068E88f3C624a,2.9489603041773127,Other
0xc5bBe6C7e97FCa74987C5DedcF7bF9EF651Fe76b,322.83254232217035,Other
0xCbe1bd2D3Fdc52125Fef4b2D14438405183A903d,3.5972071329522293,Other
0x86b556141be9769256FFeF463317897286F2d8f8,1.10914615,Other
0x0d1399F5ED3119E0292Cc97742f56Bcfe17d17f1,20000.0,Vault Contract
0xc87c28851fc3985ba36e3045aeeFFeD9F9b6fa24,41.2255587937725,Other
0x6D603f5a2CC821589a63f31B3D770C907A29B8A9,5222.6468124306,Gnosis Safe Proxy
0x43C77567fEeeF202a483b66660E99616c00eb15F,1.197507212,Other
0xc22e76364f0bc676D4fEf2b520B5da46196BE563,1.098234951,Other
0xE524912D2207f185fBD5B24eC167585414f2d639,4.86,Other
0x30Ad9b83AEa76Ea805e971cAa4e2Eb1934a0E5df,940.9,Vault Contract
0x250DD42082565c6c3504397f7166d1b26b2d564e,1.545634622,Other
0x2f0ACa8762873651F32e3fF81C2CB64cE9b24341,22.191844668224313,Other
0x7Dc7B84AC472219C0934aa2E37EBc5F19915a107,2.63975171,Other
0x8700dAec35aF8Ff88c16BdF0418774CB3D7599B4,2412.5,ERC20 Token
0x36a60B785bcf61a6d2632E511E34Ae66cD747fF2,65.2,Vault Contract
0xC2D63CD75338F3b9DA7fA5d4653c91fBa94A873a,5336.364707989501,Gnosis Safe Proxy
0x563c99C1304E428E9f7Fe5852c2562B2cBd24B54,1.58875,Other
0x6668b635De8452a8613533c852b3d03FbD06DF9D,1470.0,Gnosis Safe Proxy
0x290B3cCAD8aC6D5d8B1775e282A1FbE97A942305,3.1315735252800034,Other
0xe17ab31225c7aa9d55076C2757f5232aF39FE1F5,20.953219129999997,Gnosis Safe Proxy
0xF30860bb2bB17243d7b2De6D077DaA0F9E717DC0,1.58162526,Other
0x12F27BCE5F17D67Da18a9C8e378d5f743fbB912D,44.6,Vault Contract
0x77c3043c6D17df35eBf969D7C29D83944b0Dc7d3,56.167409178916195,ERC20 Token
0xa430A427bd00210506589906a71B54d6C256CEdb,498134.0973059444,Other
0x84367Ee78d2B43d6836973E100e3f1CA0Ea52175,452.2,Vault Contract
0x87d40F02DC0Cc49BBC158B35B91584E3181EFF57,2.753394874243882,Other
0x8FCc5A3589126add51605Ed61e335fFDbaED8E32,1.3447613564251761,Gnosis Safe Proxy
0x6fe1832B9d09B45b2574d91FaA0FF02ba75D7385,1.92975121,Gnosis Safe Proxy
0x06Be41d918Da49798cBC7742638fC62cBd9F50ae,145629.7699999999,Gnosis Safe Proxy
0xDC183b2F93571160582b035B7392740C2491bAa0,1.2499999999999978,Other
0xc5a076cad94176c2996B32d8466Be1cE757FAa27,1.3252069188878657,Other
0xb6207181bb62fd0Cf66DeE9AcD3cD0fcbbcFAcE1,19.65,Other
0xBA12222222228d8Ba445958a75a0704d566BF2C8,112463.73845833259,Other
0x2c15b0087eBf539c90593cc2Fb31A796963a4F7A,54.4,Vault Contract
0xe00392e65F811919B27EFC3439F0BE2F6C526664,125.47411403400001,Other
0xb37ffB11033AB59b6A03f3ba0D34f60208C17A7E,405.1,Vault Contract
0xD84EC878D3ba1ABD2312c79bb98Fc897777F2cA9,9.75,Other
0x8684103C704784075A7cF17D7A7d8D9c4fa13f94,25.23405214013473,Other
0x2620f8E2628477D8b0De40E8c23e78932C422BA8,1.4400921658986177,Gnosis Safe Proxy
0x4AD43A229A55d9453Ad1DDD9aeA986D58FaAB8d4,112.26554426843761,Other
0xB5c967f0c69dA0C5CdF9490c26038670c3a4E747,1.07335486,Other
0xA03483B6243790A5b3Bfc71f86Ac8dc9e9f6247a,1.253080262,Other
0xE6205158D71da2470f3eCc6dc466d96B79cF839e,2.0,Gnosis Safe Proxy
0x4f5Ef18185e01700b236359e2D4e2d005387A4b4,249.18252899098772,ERC20 Token
0xd94e19D14E35ea2a37c321A220295e292986bFC2,93.43330680542451,Other
0x2Cd9DE25A60D61Caa8f00F7e18D2565ea5A28d42,49999.99999999999,Gnosis Safe Proxy
0x9c87a9cf795Dc878A15bb0fa57fAE46158CedC5F,1.0348257969560757,Other
0xFf231Edf36D1f40eD1eFF8CA855dfDedD58f1381,243.0,Vault Contract
0x296d2E9a44e82BA3b65B93Ac4b076CD049a4c912,5.517072708911892,Other
0x32D9Fad6bbbaf5595175c36c36ebd56287e767c8,1.7264598226,Other
0x4A08D52942A79D60EDAbB1b897f32d1b3bA002Fe,39.45,Other
0x8489831a50E85CE6Bd979aE64CD5DB0B3dEA2270,1.202433127,Other
0xB646C68578835F44d7C5b3F44ed51174FD1A89DE,100288.0,Gnosis Safe Proxy
0x416a0343470ac6694D39e2fCd6C494eeEF39BeEB,2.0,Gnosis Safe Proxy
0x7CCda0a81Aab1FE3906563833536a06cDB928c34,192.0,Vault Contract
0x90119Dd1F6D4c9Efb2930736A4eD4acF0A7252a9,77.95,Other
0xd3650AB80545c31088F89FB6D16930796758f3c1,5.5515062782823374,ERC20 Token
0xFFD74EF185989BFF8752c818A53a47FC45388F08,19083.16737519172,ERC20 Token
0x8B092593f22e14cf7499935A20d88a946EaC57C9,2.1504,Other
0x375a3153261ae01B53772E2f18F8f4068f7B247D,3.27,Other
0xd0767d5A87328805636eb8ed10F6DA84965261A9,5.797517869558452,Other
0x92a5189EA852B71f506ddce2c3F94437ec27f3AA,28.37100545648674,Other
0x21EE3eC6cf8642bCB748f1E88377dbA6A7bfcbB8,7.0457368912642595,Other
0x8A7522c7A863B39873A4DEBEf1b408ED74Dd77cB,1.35648104,Other
0x1b03D75094884714973f22867359dE4b81AF2F00,15.0,ERC20 Token
0x0044415Cb19256EFbe65010546f26d3674c0b87A,3.6,Other
0x1d971861Bc9bC52A7ABBF1D34324496c4509264f,1.368630112,Other
0xC9Fdd7488206b61442013B3464C6877191A445d1,312.4726879,Other
0x890B21965E293dCf685E9900d2F9eccb7E470fC3,7.65,Other
0xCaf870DaD882b00F4b20D714Bbf7fceADA5E4195,2.0,ERC20 Token
0x2088bBE7E70aCfaf643e834C96AA4c277BE6653E,10.0,Other
0x73f029aC443A0ED790Aa0f275D2fd79C1C1624dD,426.0,Gnosis Safe Proxy
0xD75e11101efA807D44d3E14e5672D54d4ccFaA58,370.93699999999995,Gnosis Safe Proxy
0xa3DfE2Fd246561a295eC13C79Db4C1cA493C191a,19.337,Other
0x77471ABa4602c9bBf5ac7c4B265D7F04b0A37B8c,8.170875,Other
0x4159960d3102fbD1bCA15b0bD091f7269c7CdDD0,51.0,Other
0x09F367976f796664c01553Fa38f41AC8CFd446E7,17.997363269039745,Other
0xc2fc9b40120a55EA6F5daD4B4B44125293570D60,676.7,Vault Contract
0xf4ef265dA4e5d4d85b4d4E248F461020F9278a5C,1.91,Gnosis Safe Proxy
0x01f823EcbC7d89680a52fdFeA68a9338beCcF78e,1.66,Other
